GlobSig	CER6_p	CER7ab	R_CERCR2_p	CER9_v	CER6_a	L_CERCR2_a	CER9_d	CER9_m	CER7b_m	L_CERCR2_p	CER7b_l	N	CERCR1	CER6_d	CER5	R_CERCR2_a	POsul_d	POsul_v	VMPFcor_p	R_MTgyr_a	L_ANGgyr	L_MTgyr_p	L_MTgyr_a	DMPFC_ar	L_SFsul_a	DMPFcor_ac	PCcor	POsul	L_IPlob	PGACcor	VMPFcor_a	PRC_d	SFgyr_ad	L_IPlob	R_ANGgyr	PRC_v	R_MTgyr_p	PRC_d	R_MFgyr_a	L_DVIS_v	SPlob	R_VLPFcor	FUSgyr_vl	R_IFsul	FP	R_DVIS_v	L_FP_l	SPlob	L_MFgyr_pc	L_VLPFcor	OCCTgyr_l	ACcor_d	L_MFgyr_pr	R_MFgyr_p	R_IPsul	L_IFsul	DVIS_s	FUSgyr_dl	R_SFsul	R_IPlob	R_FP_l	R_PORB	DMPFcor_p	L_IPsul	L_MFgyr_a	DVIS_vl	CAUDNH_NACC	COLsul	LORBgyr	ITgyr	STgyr_a	MORBgyr	PINS_v	TP	HIPP	AMY	PIsul	CERVM	L_MOTnet_dl	MOTnet_am	R_MOTnet_dl	MOTnet_m	MOTnet_ml	MOTnet_vl	MOTnet_l	l_PCsul	CNGsul_p	PUT_p	AINS_pd	CAUDN_d	AINS_v	FEF	PCsul_d	IMsul	STgyr_p	CAUDN_v	PUT_a	HSgyr	PSMcor_p	PSMcor_a	SMgyr	THAL_d	THAL_v	R_PCsul	PINS_d	STgyr_m	PCcor	AINS_ad	CAUDN	PVISnet_l	MDVISnet_p	MDVISnet_a	LVISnet_vp	MVISnet_p	MVISnet_av	LVISnet_p	PVISnet_dm	PVISnet_vm	MVISnet_ad	VVISnet_l	LVISnet_DP	VVISnet_m
-283.6526285924921	-954.3639708201091	515.1800681077576	-279.79790218629984	5098.632038661412	-235.06370059216425	-480.787241863577	-498.44097004617964	165.79615787468333	506.1960756657487	-415.4278601214324	814.6538063787644	2092.2034966585447	-847.7832812422586	-1033.1366476525543	-482.204749615028	25.288155293535034	-429.7968590916067	-844.1056164524011	370.78166743161165	-245.52211193527495	-56.51417283217112	-153.11782090198943	363.52032251832304	-279.0157261089845	101.62970330847634	-382.4813732649151	-386.3703931437598	-675.4435743279145	391.25944744843406	82.10912457189045	393.06959670492745	-382.05087101085303	222.1166000032121	-30.78157501211807	-104.09032436408619	-261.27568422250414	-486.0581743438742	-395.10519523393214	-347.02959351057416	-425.1259900266474	-624.2912796425819	-318.4309379004399	-525.5870488450333	-1633.9522303634446	97.03662989905902	-615.6201121400043	-193.31518684970877	-553.125675355028	-1113.523297086054	-426.29565427542997	-45.27412689684042	-350.01162164010736	-643.5062207197532	-179.6192730305498	-458.36718790385186	-1441.047744167539	-839.0086357548552	-135.14410876048328	34.62389746104201	-60.26438684008785	-591.6535997598068	-858.0295713299199	-555.4124412873779	-472.5519431762481	-923.7228395635331	-251.93846498101445	1323.1574599820215	-336.6066028438202	-190.75749747259314	-341.4849828181196	-79.53469846971024	305.05537396806045	-651.8541519667885	-151.4748925119798	-147.9724576521695	-40.83951110186811	-761.9937857866287	-176.23491799203973	-1067.8753413364805	-790.6578914304323	-420.0220625921737	-752.4391345177497	-351.3061564078179	-567.7826856556374	-430.12472680620675	-358.445335659614	-581.3869440553674	-444.0386240580503	-1014.6289771446815	-467.6674072996099	-871.6783568841948	-288.6250375566287	-422.6829887538935	-557.1645996046301	-539.5319201533	-465.27063271239564	-587.0169235748403	-420.1115548037924	-502.97246193591457	-456.9861506019573	-318.69207633393154	-516.2209629917525	-1014.1954360235305	-1276.4862471744932	-293.2617707637691	-907.8817985061579	-282.77720054598416	51.4955289323036	-259.89160745607006	-95.95003017183835	56.63969495502588	-189.29131929691022	-696.337727915157	-657.7719252682472	-336.11419990788335	325.89638944615655	104.5406460197051	-309.904058277032	-363.80761325477374	-309.88750757565157	105.16560742645584	620.6536403867933
-263.15155131923143	-1113.1701062458533	672.2084825550096	156.1240108099626	5957.961733136858	-252.9585667787972	-474.84001823057207	-505.0936066309611	168.6219251911239	-527.6970062579139	-198.86985938554497	703.5741484857375	2354.4801642328716	-280.2825953798078	-1235.3639395954788	-356.2332396060962	139.93479299493353	-425.4096642761415	-1333.572031523052	719.2553445631297	481.2043852528764	-39.42628683514065	-563.1967227914026	640.6761173227782	273.12402676741283	653.4701779127121	432.08118574619294	32.85532859298918	-782.3191024123645	392.2967723968926	315.2145390307581	763.9726527080085	-138.92698872998156	710.6937687742483	-144.04696152203564	-54.326834884020364	20.348827155241416	-278.28371891192535	-7.165905935915909	-20.55325480257527	-480.39875549403104	-828.2393130350113	31.091665027373963	-657.085405947711	-1742.81351210631	270.9005989530257	-787.7794668623587	-132.1947530840264	-466.0782491568751	-991.6097371626873	-645.5043345456401	-263.38062114715575	-276.03243856340924	-882.7057392291533	84.87534245588536	-341.1209470009317	-2184.949310857516	-1151.7230869194248	-74.80776029930519	603.8276171422984	206.5372601550879	-606.1214918965878	-1079.7250250665766	-305.5062610982644	-706.2701096481152	-1036.360556403796	-255.8250470115977	1616.5160870539175	-288.892748140309	-32.90151111028242	-350.44620100866626	239.7645041254276	474.26394916936937	-863.9736637780883	17.86096496668849	-187.98200314413242	23.77112454560992	-237.63966414481402	-80.08567096685108	-1233.560843600898	-942.5716388557531	-594.9018965266472	-825.8315191335612	-303.8172929312231	-864.2534133830546	-633.7543263548358	-387.8626780509949	-542.4816720561616	-577.2443784227559	-1351.6442610569488	-942.5502170501871	-461.7214446033505	-429.2048209467245	-424.962265472139	-498.24822211265564	-852.5944370379051	-206.38261083456186	-470.10467699696034	-755.7803959197676	-713.8546244656599	-408.9821808935691	-577.6284119991475	-595.2144428933284	-863.0111646652222	-1823.8141418193948	-175.33261351465848	-980.2972651337677	47.90442915523754	731.695092260021	-81.21449861595099	101.01503483323026	-252.42582338547038	-438.45509667029745	-1050.9329480864785	-975.1660415964533	-581.4581238549689	377.57016780669676	101.15107513265022	-319.6895751201838	-902.5648007522715	-934.1205859974604	-119.29967565017765	247.550275293986
-187.35739220879927	-1025.7984180167869	138.5576982047743	687.3376076134992	6788.649363926479	-378.1720421096026	-312.64448656011047	-580.0115294910613	424.64551117396593	-1761.413044598143	377.1625400647964	364.73023445375503	2134.188410128621	682.4365032034341	-1409.436740454807	-188.52877557218955	103.39863299547396	-275.94949755691675	-1471.7053157237538	1152.3994506666174	1408.2205382386844	-23.658112896813286	-777.6469134324814	733.1033663937695	943.9802296450644	1009.469654864735	1216.6232453697605	710.6513443390528	-401.8150758899626	164.08966375928406	494.34773092737066	1104.6186831101631	-9.210790905182671	1055.2879715474548	-362.50688051588054	-150.4527923423465	523.9289328201332	262.75428742081374	504.0791181828934	164.20564845555953	-423.45978272177956	-1107.6393345701695	457.13149366654216	-758.2019686209189	-1479.494763615817	481.84882224627904	-697.608933681395	198.0210899707398	-311.94125279804206	-540.9837741073297	-762.5294680469251	-589.5393602897872	-342.3811852196667	-1197.6994933959766	280.311428274597	-215.18422842998893	-2756.1810461947553	-1425.1431796775673	-184.9938152030163	944.0726602110144	544.8109643708185	-625.4550774325495	-1171.1781211551868	-299.7772852772414	-914.7729477328754	-1202.3175646132893	-171.18313331725233	1441.6036846624838	-70.90438458429624	231.7917790423523	-261.18210528847413	474.9737946680889	417.7650784692921	-850.0323681809685	277.8223016352499	8.39399101288338	290.0714452088033	566.0915322035551	76.5654544202905	-1470.6572999164975	-929.9867957875698	-760.8098347284073	-636.2026973671013	-350.6810481076527	-1076.8991386073067	-764.2131252424412	-467.9450065722832	-418.3617541288874	-523.6309625363817	-1342.857158655998	-992.404054844633	128.24332897440135	-641.259206217894	-564.8842580369662	-369.6591987293534	-962.8109189407031	437.8383960409479	50.07124328613281	-962.1201430453608	-875.0930648850806	-347.35486967421645	-1007.3259547445729	-542.1649914889697	-521.3169317245483	-2096.18624971324	-133.69736175749628	-963.7160337496103	388.30352383781883	1165.6311486779828	251.79967922787014	327.2140331994075	-340.1355274500691	-712.7069431781769	-1528.525244730169	-960.0133104989695	-506.4033426616503	295.0054197770389	160.73720973136867	-293.10933363169335	-1113.592742407676	-1520.1178904277845	-239.53004051751174	-415.3062302854326
-143.7350128367471	-741.3697153727213	-928.2908728285546	862.9625890588513	7045.724670410156	-552.7003844503629	-185.3596537217759	-676.6825905811219	651.246816196064	-2726.5904830673994	749.7770586821252	-95.40386867523193	1357.1393557143726	1302.3872807990406	-1472.1824991459487	-155.5673207778649	-127.40112186100005	-40.12869823036562	-1406.4884103808486	1489.5249853333878	2020.9215658732824	-78.81185189618004	-658.7050354431279	548.4825869499568	1284.4588307304364	929.7191185182995	1409.2832934119199	1242.4102126790417	144.91373686516872	-134.43179128804337	561.3961463514212	1165.8691293568288	-107.86248995691138	987.800127984517	-559.0990385235245	-459.52708996640575	894.9290299535397	701.8334220459212	762.0329198451401	27.971005150441375	-377.8793676376343	-1323.561124687195	693.484857511004	-827.6829367560309	-1142.744497321706	640.2003906639559	-473.55842706197643	557.132354956507	-215.44824895282719	-99.35115596226284	-785.0269163707419	-921.1321697711944	-438.9878219265804	-1444.720961228395	239.68028725769156	-223.12454827464356	-2943.97806762732	-1520.2464909823436	-503.01698610892146	774.8589553310446	699.5890274244485	-713.9929939933445	-1127.4633794282613	-671.558288082932	-966.3830484683148	-1352.5248844623566	-85.90476603376663	911.9753851014215	194.91408913364148	504.31482979768106	-165.6639132413283	508.95640865572585	173.06668990823763	-618.4699403832176	482.4606540328299	356.98941751418073	618.4148904852165	1286.4882534980775	155.86845809534975	-1684.4008692511197	-705.0467966779878	-879.4808620275453	-330.1050424842568	-458.96366454181737	-1032.5818291061187	-733.8783764952167	-539.8796869580563	-127.67871964813038	-237.1099890278835	-1043.9282124445988	-500.3686767537543	560.0720910923086	-764.7130536576882	-740.7584144574076	-238.35870700972086	-883.9442515182495	1204.5420418204842	803.5329882958356	-950.7191584420701	-795.644211433552	-351.20070089521835	-1361.630958439581	-348.312764855495	-397.9569522312709	-1924.3191091405934	-214.38629761114095	-976.223968427886	549.7237321068259	986.431464425505	595.713169976104	272.60055836948976	-212.6930446124801	-962.8965499584491	-2063.4046534830873	-687.5852160268976	-98.66989879504494	78.76176734977865	91.88048747365508	-487.90595673134857	-810.5689188182944	-1803.5637455934977	-292.82806851973595	-1048.030487950643
-172.03260324102462	-379.58279440138074	-1870.649571740218	467.67236369137936	5648.443764822824	-618.028595584934	-260.15990601819857	-716.2393628188541	446.3430622214138	-2980.041521158259	416.86093378394366	-632.7817751976752	-59.95407911341825	973.68965145106	-1263.7748383796343	-315.7406570101019	-413.3475199593317	163.9054541392027	-1336.1736634195897	1527.5055191853908	1936.9381311360805	-176.13797113630505	-281.42520045046984	154.88961132623817	1029.3655558156245	498.2274082554711	847.7409353569934	1268.6307698024643	422.4190350419185	-284.1109577668916	568.2989719307101	829.6810208524315	-307.08994705473896	491.9601363163845	-554.0032268104269	-800.2629591875738	786.4792989064101	629.9650663916744	559.919128390406	-328.9241722460543	-350.1608857675032	-1204.781968692541	629.2086799384132	-797.5419159760346	-847.8955329856136	674.0495772148881	-287.7714017658699	635.0201410908517	-184.86798119064946	116.89726708859814	-717.0159444556665	-1096.62940387797	-390.8542219055033	-1359.1339538769844	-4.363155838260032	-327.0451475308866	-2483.825906221683	-1215.5796780376315	-837.8980341665315	203.68203194500649	530.0031009826464	-766.4829897673234	-908.8461594688265	-1186.4578718922355	-711.00611814131	-1191.720980607801	-24.02504876508551	334.74212229960676	372.4730008112241	653.9528707778268	-138.4075072269267	386.48743976075804	-82.92466435848397	-278.7803229453347	498.33832644942106	616.3487598411436	763.9932007986754	1603.527250480652	31.64019459172299	-1524.4418291552313	-310.65008805673335	-855.5198719889619	-25.237893520743697	-455.35466388678805	-611.1281183745106	-492.1858619762258	-442.1322149240054	350.6840389033032	180.1044128156176	-636.3173505734175	251.86117045391114	563.744284375966	-603.8060870344384	-689.3821397880381	-94.44563415566006	-713.31842174083	1695.017982692509	1422.9563255590551	-733.7839649965366	-331.8036074814973	-387.83612850374976	-1299.5484404929423	-66.17220462882423	-608.0388027632317	-1234.5017368053568	-318.9332638145489	-1013.2151714181	422.9930917627671	268.12042612572236	761.2069368671171	-209.81090652778457	-67.63843456606999	-1090.548421566303	-2419.838102583452	-408.1363462976707	411.0891370306844	-241.91824063387784	-294.5307080237221	-1030.1398442719144	-134.4098927620614	-1726.9821602634634	-403.62063913864074	-1325.697512986925
-212.19977510799924	-35.31293719256366	-1957.1905324591128	-273.9974800638584	1864.256849016462	-422.828604892957	-516.0722273131996	-635.3107060931977	-263.27951677718966	-2244.863475346969	-578.8569060403095	-1195.2763248566657	-1919.670759159884	-261.4329507831579	-654.7771697428918	-528.2901562892745	-506.09963124372496	272.4378858781667	-1201.8420916105572	1151.37744447074	1193.9139510686434	-162.59177494049072	157.65439165677273	-251.47889402519417	299.9335549405578	66.21981374820074	-98.04718559650999	768.0674012766945	239.13110476829968	-182.446587991277	599.0109101240699	215.65618339441355	-300.35499283658015	-160.10119605823687	-254.8392406755419	-816.6852497063061	159.6779014956412	47.682471851092664	54.88882527875074	-628.3413641211691	-174.69422638633034	-512.5931267237663	373.5551817593592	-558.1157509674897	-468.49967754565085	571.2490167024945	-161.05962252035374	312.3578211258018	-110.39265405411689	147.69342148060701	-544.2566858466971	-937.4885351211277	-136.96729240239225	-763.14258091572	-245.5110695064811	-304.41896855101294	-1254.7862224189134	-384.73196930705376	-869.3560998936845	-340.4429236634137	152.9693774980368	-611.7633766464565	-485.3223870729145	-1398.983040905962	-67.31388712822275	-466.3408720206331	108.2822107834331	-55.44060800913218	427.3034270613161	593.8411543836572	-168.76989993988192	228.9663702285235	-194.68703514606815	35.63599134315144	315.21035569055044	593.2888758725267	568.1020060756102	1389.9014375686645	-273.42772906704954	-609.9283928443646	99.34736049024364	-596.5237166426903	268.0922096905175	-183.53333213388288	124.04444655436768	-55.49908128168911	-62.87297081580529	883.5748805149345	522.4652044663243	-292.3905088840387	803.5012758944897	84.60706801380185	-95.97482900318089	-186.07994439863646	122.39616069981156	-527.1322655924162	1617.321127671462	1559.1038103103638	-398.579441289107	439.7947186599543	-339.7704305258342	-663.4774852820805	208.0263220094352	-836.6464023707675	-120.66414756117196	-268.48399798252456	-928.974443018249	-4.09765599194695	-540.2333818396477	627.4531060500111	-935.8072036291285	-33.67930074941332	-950.1469257941612	-2292.9594721273943	-266.53860172074894	771.4663973891217	-581.2354852604993	-929.1609549996978	-1709.0558112748565	588.4921744507138	-1395.576683602939	-588.533103555815	-1076.3105722427367
-145.39013017022384	273.4724935249046	-933.9165960111625	-849.5671154773297	-3700.1153390066966	46.91795775041742	-732.9967711442396	-394.81554547377993	-1022.7185697714881	-577.8333413075593	-1592.712841414205	-1612.060026107296	-3499.975897909926	-1655.6374783700553	309.1240432595694	-545.1889833605348	-234.66391655654155	350.45354287866235	-691.0131444094474	408.54732265772	249.99334818976266	116.61261466874016	498.8482760166232	-473.862774539592	-464.74546826102517	-35.24740199711588	-797.5328457480982	105.82533271941874	-228.41809418162362	64.64575641527088	655.680107456929	-384.50622144717613	148.67959196578227	-584.7451078793046	242.51109440646954	-256.8829308689231	-641.0967023935749	-578.2469825716161	-337.72577450592394	-652.2333821393131	311.20629643526945	722.026616195043	143.22416306230565	-67.50431185541926	133.91689052499927	385.2270009149398	69.69887076354608	-203.03288416002619	112.75766523732435	187.82994772463428	-260.97061380507455	-355.5261348421894	202.41033821908113	240.77107923458783	-272.7056023367028	72.74386931438835	493.63337990412344	811.3685787488829	-401.1637819851666	-439.34553454673454	-122.27275694276868	-191.4448786818463	88.53093817861456	-1001.8229641962533	872.6187859795959	725.5341041264711	418.32980805736474	-280.48621584209235	429.5312952067754	343.4772280287371	-168.61133688376506	97.94305453487256	-164.68965195996552	236.69270263671876	71.93405301549186	316.9294124269873	98.45664286644268	741.708565376699	-556.5506163710043	1099.3303603994436	330.699537603161	-108.75747655824173	581.7548707015031	326.8489654931921	893.155471703217	481.02254558852496	511.3123275967745	1232.0353455756122	622.6464235380585	-86.52399464142628	879.8876377442416	-682.0292013429051	590.109167992933	729.9669284786415	432.4848990534096	-322.84368448495866	978.133843594855	1105.663543161224	-47.62088982015848	1195.6582671977856	-115.03099984625729	336.0999243007097	379.0335058263573	-631.4579494242765	1126.5726452136862	42.71566940350121	-572.5105438832217	-644.9259744756362	-969.004805819629	238.2267867644056	-1460.8962061267255	0.6695469985498446	-446.1501688810495	-1502.796187710762	-140.87299413459246	921.5170592847078	-788.4070345603209	-1411.747568175691	-2041.5915586710744	1089.2456433513378	-912.514228610044	-661.9030997284286	-362.4346391465929
94.64250548478594	568.1923632303874	726.5716596960492	-853.711803294062	-8843.680890764508	615.8101856635789	-659.1505336762046	17.75954550788516	-1139.5907594284208	1529.8493222867028	-1838.8965453534158	-1612.607966392271	-3744.465251507519	-2252.9972935716046	1337.0915304871016	-219.68824487131803	332.8042500165507	523.5556230360759	397.8230057097318	-489.643163910711	-327.6049549163334	635.297681564755	698.1579247708142	-450.4529854063492	-809.8506016543417	224.6220734384325	-827.7063538476041	-240.49924650457172	-638.5577686497422	212.20324218819994	628.9441542470778	-709.0937361370013	956.3382838403163	-552.5661349676217	684.5854988418408	758.5915423814613	-1142.943085033091	-672.955382130751	-286.91510097966716	-408.3034011621154	1008.7806896123019	2074.7952110036213	77.43760147163584	540.1082628198573	840.9813830330648	200.5647097000054	562.5189203169288	-500.66578194222166	449.41541169953825	368.4851867787692	95.32942347930222	525.2723662248299	430.00635655126837	1262.4787938533684	-45.49822192953115	812.8253408938039	2122.661278266173	1903.3109478290726	427.24187699560565	-23.381912518854012	-38.71300385723409	350.369871398677	650.2537185070546	-90.56086650280038	1801.0615099931924	1877.7933774038597	853.0710453118309	-533.7680666846198	447.40181320987335	32.124514388347784	-54.333922205882565	-49.54928240283019	-139.1053188047356	300.55152945085007	-38.59849022376812	25.490512341503205	-379.0456915930568	-91.2035994887352	-555.2943778916409	3078.1514652909905	269.53277240222013	453.315929075729	865.691330262831	832.63160101685	1328.5133014957041	958.6951097786709	999.4259179151975	1217.723313115205	475.2165247898476	-8.56069083580604	596.6771297049015	-1395.0030532123374	1123.7043978358727	1692.7154235862604	747.3713546253247	-55.210267688433326	92.08335570450667	276.6815773739534	243.4530377884706	1541.9157558252782	253.85017954918646	1206.7292476256966	398.1479327058887	126.81662960441746	2088.7607032775877	528.8143302670428	39.18838230468942	-1317.182437806971	-864.2384453734306	-193.76302060463445	-1373.8623586003116	262.257070373709	327.96244997244617	-175.80920858816668	212.9667253586673	986.3351928721304	-717.3602739464153	-1260.4496225836153	-1615.1765201436745	1286.2489545274489	-301.29654279729937	-378.34371221215156	543.1152126312256
430.4086269947622	822.4709726404261	2090.601217577813	-310.06257428221136	-10759.007312229702	995.0091774762687	-228.01397466554977	551.4653444744292	-271.61069352555984	3265.0111873594383	-1018.2740795470485	-1026.018306116904	-1958.2993774988668	-1596.6613114590002	1984.5508139236	336.37261114919124	885.7447409413041	802.056056301375	1771.2731777575978	-1244.1522908435443	-271.6147767116153	1117.830142153634	774.7065819902539	-296.1616084278698	-587.0044211940332	547.1855815721883	-275.1693148763556	-80.42846335305109	-809.4693471877301	57.60680543392076	395.2430410591332	-716.1280595793307	1679.9812590594784	-147.12970210640293	816.6482076266808	1723.3627101336376	-1141.0966140948349	-53.00115257234716	149.71773575909566	-93.50306220804707	1486.0740347081965	2869.2928980088236	135.84873081028246	962.1301114056562	1263.72046832056	80.1248648081507	1217.1906681118942	-286.84147729964855	708.4150071048097	626.461403671576	441.1314793352097	1342.1897081161612	447.41210769047245	1835.9125417195833	264.57133270082926	1622.3641100878617	2903.694858078773	2338.2502583227815	1163.4076646755946	557.9857309419815	372.54645898323696	747.926022255939	997.0062254253187	872.3786562476495	2285.1214409231693	2367.409169466959	1139.4425778348568	-900.2608672374004	444.27486766135854	-172.0081868224792	163.71866689207528	-270.4945687536614	-252.8518543353844	247.0371158322421	78.02900089943377	-31.84909667813681	-582.7935625490292	-811.7825587332248	-140.14260084927082	4396.720338032163	-38.35802098618278	842.20564788774	953.3558592229456	1028.304302243799	1203.3142802610914	1203.1485923297032	1106.4567137897016	862.324037248162	234.28904947954067	-33.947597073286005	331.86874162389876	-1748.670772175137	1215.3789731853371	2187.7313136667512	892.2640761485557	278.11114400545756	-605.8213643294114	-519.0605963678921	428.19797822584707	1274.5260413840965	606.8755397826211	1494.5994112400228	280.96943079427894	1014.8720999477672	2391.131627786571	938.543642780907	673.5008060617267	-1780.2201886794146	-438.25262711146104	-399.142884981718	-622.6046271159958	773.4565505914599	1042.6374447455773	1209.547315190055	834.9038958521777	1074.4778233403745	-359.0769908032953	-334.020829485491	-463.6278574137059	1227.004984449632	392.4153044829711	283.41535332212885	1274.055981678433
657.1089222699115	920.7101608558937	2369.2478975527456	339.94481402234095	-7884.556509835379	946.2218331547107	358.00932909705136	1041.1888886633374	1180.4981586838712	3856.20167594845	401.82443188066065	-10.478692823840726	1436.1920878046708	-109.80541388246819	1889.13413218529	790.1285110882351	1049.2365474412343	967.579189505554	2667.007956153468	-1597.399042239364	182.603974654561	1186.3848208745321	711.1367088254557	-213.86473707913498	-58.47453845269752	561.5498604774475	357.0977172726079	297.389616145028	-855.935911545988	-402.38069625294537	-40.91303038468232	-609.5728466117266	1760.8873190281101	300.45445730428025	555.1967397447843	2044.2677642331264	-890.2684077258086	856.9134992272107	526.8946544724392	93.63954658186837	1230.7543703252618	2554.871716329654	153.28709952151303	890.435183417475	1039.4768176385774	28.02784868819373	1612.4084818072436	342.1340832527869	676.2868796304969	767.0557609966824	682.3705306330686	1640.3015784929048	338.2851382371421	1708.5431425999373	400.15113813205255	2052.7248285254655	2476.3847297126285	1827.5760421333073	1320.5730113882057	796.5177824725844	766.8838200163596	799.0132815982985	1001.5164692125823	1372.7649954521294	1980.66416320015	1888.9121358571228	941.9077997876931	-1168.6412120097393	292.34362255514486	-171.40621071881336	364.96047988519246	-510.5536736980561	-475.9316178017685	119.48932451421564	328.9486097051649	185.3533477628134	-414.59887556573835	-1171.4795147418977	564.2666629992033	4236.388048316692	-413.4725899153118	859.8200760719388	679.8484075586279	763.408365724786	601.8987516112586	1097.689202390011	745.9265767794388	370.4971860837025	84.01472039316215	-157.2214858226287	376.8918717972776	-1617.7531094173733	810.3792009418809	1869.4977849036243	714.6936854847526	591.2375952259699	-827.3579129229535	-921.2731091274935	474.87580679853755	522.333429813385	755.9826660812936	1102.5175671643913	88.38418203995997	1351.2842879238583	1899.3273119827797	1023.5518752193717	1023.3051990697969	-1830.0792626100429	-29.91238383724265	-225.03509686147567	372.7769357655659	1172.9982253212795	1273.7912815387433	1989.827622795105	1388.0372371045194	1098.0399095701134	72.4640681399381	925.5689494768026	845.1801308910947	953.6717425478568	950.040878064066	964.1940428951295	1530.7830151028104
