GlobSig	CER6_p	CER7ab	R_CERCR2_p	CER9_v	CER6_a	L_CERCR2_a	CER9_d	CER9_m	CER7b_m	L_CERCR2_p	CER7b_l	N	CERCR1	CER6_d	CER5	R_CERCR2_a	POsul_d	POsul_v	VMPFcor_p	R_MTgyr_a	L_ANGgyr	L_MTgyr_p	L_MTgyr_a	DMPFC_ar	L_SFsul_a	DMPFcor_ac	PCcor	POsul	L_IPlob	PGACcor	VMPFcor_a	PRC_d	SFgyr_ad	L_IPlob	R_ANGgyr	PRC_v	R_MTgyr_p	PRC_d	R_MFgyr_a	L_DVIS_v	SPlob	R_VLPFcor	FUSgyr_vl	R_IFsul	FP	R_DVIS_v	L_FP_l	SPlob	L_MFgyr_pc	L_VLPFcor	OCCTgyr_l	ACcor_d	L_MFgyr_pr	R_MFgyr_p	R_IPsul	L_IFsul	DVIS_s	FUSgyr_dl	R_SFsul	R_IPlob	R_FP_l	R_PORB	DMPFcor_p	L_IPsul	L_MFgyr_a	DVIS_vl	CAUDNH_NACC	COLsul	LORBgyr	ITgyr	STgyr_a	MORBgyr	PINS_v	TP	HIPP	AMY	PIsul	CERVM	L_MOTnet_dl	MOTnet_am	R_MOTnet_dl	MOTnet_m	MOTnet_ml	MOTnet_vl	MOTnet_l	l_PCsul	CNGsul_p	PUT_p	AINS_pd	CAUDN_d	AINS_v	FEF	PCsul_d	IMsul	STgyr_p	CAUDN_v	PUT_a	HSgyr	PSMcor_p	PSMcor_a	SMgyr	THAL_d	THAL_v	R_PCsul	PINS_d	STgyr_m	PCcor	AINS_ad	CAUDN	PVISnet_l	MDVISnet_p	MDVISnet_a	LVISnet_vp	MVISnet_p	MVISnet_av	LVISnet_p	PVISnet_dm	PVISnet_vm	MVISnet_ad	VVISnet_l	LVISnet_DP	VVISnet_m
-678.9200165464243	-2506.209210365697	-972.2163473684576	-1147.1974507481832	1566.110575358073	-2001.8453442661475	532.1237525283743	-2562.013076579676	-2011.4182512895115	-2183.6342252574555	-301.59182702688344	-2414.737410888672	-2188.021069497773	-811.2531893508775	-2179.007086680486	-1940.1630620489202	-145.45105663339297	51.07029926083075	-1681.4212647584768	-600.1337739727165	-377.04396653175354	-1502.6846327167927	588.8762886231406	42.54073127499679	535.4575220081168	1035.1054449696694	491.1461944965102	330.0721930348596	-261.53595380580174	860.832778763597	-563.3203025192119	-14.598821996438383	-16.53953535601778	1182.5483031584224	-61.65403976576838	-37.62495017934729	335.2525293562147	741.3816035181467	-385.1845557826976	1283.923518832726	-312.25133175320093	-1035.2535709081776	-254.2956367286871	-1529.7152414869988	-1682.3451311877698	965.75528541384	363.8787338559991	907.7748467838063	1861.0254008455097	-1161.912080335617	-460.3908148830377	-1266.2411979584467	-962.6735702900404	709.8457397270203	1357.38167479295	1137.5811205824762	-666.8743141383341	-580.7625657687397	-1335.9264603813222	1163.1520349349098	763.0294437078801	965.4364788609166	551.8735072796161	803.2832411273581	45.13198439280192	-1277.2552740871906	-192.61596290511315	-2045.2460303977684	-113.86934036300296	-1029.656525369418	-379.4152685340817	-935.4810369587196	-1148.3040791060855	-3022.5322730783105	-1185.2621902903572	-86.13799663649665	-856.3601297215052	-658.373236157344	-2827.6025805617824	-1555.3277917072692	-1571.305359637151	-656.0495087564948	495.40481118055493	-877.3910477818383	-2023.233100280529	-1906.3074738008004	-1212.4369252620827	-2389.9578788244903	-994.4342723694917	-1473.402926541582	-257.3785788275979	-2950.8198167993387	182.64502747072078	-1467.048454659884	-1829.4957407200136	-1739.3580162612732	-639.0107662746872	-698.2143595716078	-1810.3411609809716	-1824.8355649660712	51.486821576168666	-1926.1800554813672	-101.29503850186809	-360.53585751317127	-3260.651121199131	-2659.596885653206	-1994.093595537533	-1628.0970769808405	-542.5533824710672	36.38928389213454	-1293.7289544409448	806.8808288116977	-917.5599174634784	-2191.4670036356283	-217.61970092723897	-541.6395911583534	-2350.8914217120873	63.53506081525017	-765.2041642496905	-434.58333870504987	-1774.4100210389427	-573.1401838805546	-2003.800885652241
-716.5816490262175	-2589.2875815140574	-1427.6344950470743	-639.882829977426	-947.054232067532	-1793.103079383255	714.278386070094	-2650.9050732924875	-2699.1416053412095	-1382.9992293788962	-170.95082373368112	-1711.7798864746094	-2988.494238981437	-1073.6611629665963	-2162.9003058859016	-2316.252092905622	427.9280873775482	633.4775248726525	-190.16342446666496	-935.7774835658979	-168.56410857041678	-1416.2758531003894	1128.1167278059743	9.302173940312395	1499.0766400760328	1770.9916360347502	448.08415831090963	867.6051385790803	563.8513072450111	1079.8723284519501	-1199.6450350492903	390.14943839564467	318.1339876989149	1467.2994142643774	93.52276103176288	173.53487805966978	1333.6522228664821	506.5734646393478	287.4770583906723	1583.9795393279835	444.35526036734535	-549.2351130255818	-1150.4250624292301	-1461.5172209794493	-1549.3995078864125	1039.1835389476519	404.8300738808335	1722.5107008765726	319.15653847748376	252.85260500907899	-789.2169036865234	-1072.8259919475374	-913.4776432380247	1182.5057297515868	1411.4946655420156	1325.6289167730777	-51.53207998406397	-230.67095790719085	-1151.0560422743727	1201.973773123204	876.3229368369296	1815.5729154720102	-300.4591131419926	984.1462964542577	441.1955818414688	-846.1895660758018	-191.5269232374249	-3143.039938241464	442.34373396351225	-927.4515663055377	-770.4532396954663	-1465.425777842942	-2156.771588997499	-3539.874305550027	-1305.1469137623662	158.7583672700105	-1972.194186379569	-1219.7097990769607	-3219.998135032076	-871.5295540710976	-1277.2857332073274	-602.7164683724469	548.7945683002472	-1039.767743718889	-2267.2061112406777	-1533.436609974614	-1598.4092650850787	-2051.8657232825435	-1368.6122344542887	-2804.255240549015	-302.35057719837533	-4052.812241344277	555.209978024385	-1710.1717942159685	-1481.221071174025	-1665.6569511535702	-968.6068640446317	-1281.2847537719947	-2214.768700006125	-1876.9013814534226	-112.2196795591834	-2310.825636227221	995.4256147641814	-258.95072741468414	-1875.9354518651962	-2911.7318712241486	-3166.8493064015183	-594.8384849306137	-1020.0917821761665	213.84208389067314	-2067.7528810282765	88.94628415695608	-704.4591767399023	-2376.089062645322	-953.5883656043511	-1098.5446470994216	-2584.8186620666597	-1004.8838252348058	-1587.7447207618181	437.13945540278945	-2207.8527786232703	-792.1118554072593	-2514.9695574060866
-401.18148268010674	-1991.6575351413928	-1507.6812973324256	-24.989737677644904	-5916.021107991536	-1086.0071266526027	737.2593716459537	-1938.7513179019488	-2566.2466664944054	-113.7719629366104	-199.84958728991057	-648.0385060119629	-2669.2043594591546	-994.2031420369943	-1760.3795024163906	-1835.853808086956	776.9959216912588	1367.8531204247602	1515.5436124985035	-270.21310757987106	-7.525297082339724	-788.9353677353056	1181.739537080129	-197.4185672366322	2630.32915204075	1920.742368353567	70.78897382235675	1538.1725292871165	1460.2382421087711	1098.6726825741955	-1052.4039995716614	1319.0087285710104	984.4960882798681	1378.163162054475	298.6544658983525	757.6395616884585	2015.8797640694513	391.34633734474886	1065.1305759489849	1575.4244192672681	1612.21108688971	176.2652822619807	-1619.0932903649673	-817.1835776725035	-143.9875058521425	2425.153474374251	747.0390768493248	2864.6672198351694	-1167.0113130605446	1943.0804786384106	-732.723143923244	-169.22289217994327	-338.66058383898786	1336.314343884786	1524.7392099644587	1926.669694691488	1321.6644075627196	631.088131670682	-341.0158442442849	880.877616991942	885.7231853951212	3296.574127279302	-342.59568862076645	1003.2454619173144	1337.2815444072087	157.40088922778764	-19.645948236638848	-2881.9467078491493	865.2783910546984	-448.7569218759483	-737.2794944287355	-1941.4087199107953	-2468.2724747174902	-2784.7175564236113	-1256.9611124073872	55.930855536681634	-2462.7587045247215	-2013.3533660155076	-2206.9509938557944	-234.29125392848047	-490.3217250636367	-484.9745322650767	523.4659908734835	-912.9291054789226	-1765.5203919468856	-796.1328404876921	-1319.6306380309393	-799.1098465421306	-1085.4366348881588	-3320.320735898199	-329.7104770140214	-3938.2837867036874	1203.9009392690791	-1498.73464966133	-581.48606481349	-930.5417569738772	-500.6537175938703	-1501.4460030562586	-1667.964569973779	-1013.7462636150726	-1.5234550314339979	-1735.405181702912	1326.5481287924092	-269.1616229049298	399.97772523760796	-2278.891283545302	-3175.6878370960144	760.6947972528518	-1367.7571110063736	334.3215159832592	-2277.232631920895	-647.5852560670409	-9.819285300289485	-1758.7095890196542	-1392.9688050406319	-1271.2609214195838	-2058.0491213541545	-1680.8138794562396	-2108.3553570950126	1250.517996431208	-2033.1178657897683	-686.8832254836808	-2361.2404963515305
53.09903705101349	-1014.9158297388177	-1185.3439267617239	530.1520371479521	-10292.96632554796	-286.81337040197764	596.1530285756522	-841.8527907650027	-1634.7831746227337	991.220344125408	-305.38256076672917	199.84757247924804	-1126.6590048534013	-657.5830179197447	-1321.0366384682288	-894.0456481038321	700.3191692988078	1694.3898366109404	2154.030262653644	810.2907235999651	-109.65367265542348	-191.14976604386132	641.4025022439789	-642.5055429044568	3203.1943794411673	1228.9332535751405	-483.8719107112529	1913.4907498099776	1613.7794240250232	694.7688213821746	-285.63183156726427	2031.2416429615985	1752.731931974303	902.7072192680386	289.7835033212728	1316.6596435264305	1832.5113981670804	415.3758610450417	1376.7272166057408	1300.007828676248	2399.8149620595605	820.1259204001323	-1248.8285559888157	51.70754163018589	1659.2534667549794	4130.8538773351975	1047.6648848640998	3593.9694146773395	-1669.7438487286838	2931.0273960113527	-331.33388727922653	806.9614946456182	222.07736139618947	1031.6656683349609	1411.122968973013	2364.0303807193286	2759.7202250512496	1458.2584932195316	682.8474616604364	194.76736954436905	575.6498090998537	4615.995821101691	348.0837175715101	752.0719349345222	2236.4697600364684	1175.1346172094345	85.21145917911723	-1346.7855589407461	914.3972196380297	70.78947192262122	-384.99893998797296	-1935.1775674140547	-2016.3231934977987	-1169.6273159450955	-1096.8544050638793	-419.23172641970496	-2222.1970957728795	-2359.367523780236	-578.5894514141661	251.00918688445256	337.62259073726466	-457.8703287706018	300.959546822768	-557.751356232961	-924.7196616428654	-123.29869084005003	-592.3318301538193	565.3188589651194	-332.7306300011751	-2532.7722469522982	-386.5980712370439	-2669.872107549545	1602.4562561003456	-859.1251072305148	323.4728207348445	54.12809492818829	188.35210905213287	-1450.2020575434183	-546.9725057561915	184.26102476250637	249.6864828728793	-414.1341040192581	693.3931393141157	-297.1572305054224	2469.345109462738	-924.132026490711	-2083.054332824917	1845.2045485076924	-1000.8555567723895	214.58213456919495	-1670.248620807033	-1056.5535493158313	574.5883896841225	-688.9033489832802	-1472.3962633207248	-1038.686917084914	-1089.678750386495	-1464.6301693748026	-2020.6416984067525	1244.1322323091988	-1304.058310024267	-256.77819198399635	-1676.5286290018182
381.2445457024198	-104.62880377518503	-637.3449780669393	866.850462970111	-11809.364818996854	198.31719257814663	360.7332520982541	146.91133657809908	-364.0117547377101	1421.6278602913635	-329.5441731115929	405.8202423095703	862.5350354780883	-344.3013839535415	-1156.479187105619	-88.30152691338179	241.16577854156495	1250.8906855540615	1234.130100809611	1522.8693943385836	-394.98357613881427	-75.72426186929835	-174.98790735947458	-1111.355060036072	2869.529936298854	7.666426603255734	-919.1344960254172	1698.7443911069354	798.667009252183	-52.10658272513508	597.7192149362903	2147.4916420103323	2121.759426548796	285.27686191834124	-16.48055883663804	1452.2123057518477	789.4813056945801	513.9538253070386	978.2683817478999	901.9724089224127	2226.2345857475743	1149.14923237014	-75.41641978497775	706.1217225885939	2795.1356179507484	4984.054838308703	944.6945172998289	3453.696670142342	-1314.0512259321392	2815.1952526926993	183.86917057469438	1187.0828908829462	351.3174848449364	362.4574612426758	967.7900917552067	2102.072394175072	3421.1740074614954	1755.1267515938237	1377.7760910619825	-517.2566715108937	-18.83142094750113	5098.747420444283	1255.2637552140834	330.4436436754758	2531.946842455864	1640.5670280456543	-50.64833066921042	781.8975969385218	600.9156268239021	356.37738161033155	9.0769332821223	-1283.7659547322658	-1181.013287797759	579.1373644854135	-849.1570853822224	-948.8851737410934	-1451.3616270828247	-1894.2761723591732	576.1173469297813	492.20838594436646	885.2634865651365	-480.2963591182933	-147.25458878737228	-193.71787274254692	-147.0544418639284	238.28760028188978	216.29816621672117	1280.141824978501	605.552883914698	-688.3600612592094	-284.19804795005103	-735.2906578833904	1357.4465476660848	-49.40071110803573	787.5213708211589	795.1969984884316	569.2690270188926	-1046.8745996488942	524.9372007329981	1063.3853182335422	428.49123955539795	1006.5266793921359	-283.61590052722545	-69.24981766388196	3426.816375270486	678.9662326002295	-582.2167966128214	2240.3798299315904	192.89371534225043	94.02892550616197	-434.16666074899524	-1078.5779868348004	575.5983075622125	311.03867898163975	-1378.0178391345135	-724.2543257566599	-79.20813862863415	-567.540186584697	-1349.718596758805	161.6095697928448	-376.4997787752817	270.645628884064	-959.3751346092475
451.4087450448068	404.87266998291017	-102.66634339018714	835.4208191551865	-10431.849900987414	243.33573540220868	149.0816380605785	724.5370626027606	588.3647929857362	1107.6641762746524	-185.39145448871125	30.325223693847658	2105.6802975377996	-304.4487240711848	-1256.8880813187818	228.49219588793665	-387.85468700478475	178.69210558341294	-529.6807629145109	1458.2696939782252	-549.8647516568502	-456.9453413179605	-730.1214684938129	-1244.7761635152472	1805.5358712532152	-1084.128553341281	-1002.7578515710297	911.3831054997999	-464.29376743702176	-806.8094275954866	1058.5174247963914	1816.6133152354848	1663.4477807890694	-192.49740981727942	-453.9293264702185	1058.3646697998047	-566.9154958513047	583.0093897310503	114.36278563394596	510.27362624301185	1181.1004986618505	1139.2892608364134	1354.7825365156498	936.9631268457434	2789.938803093971	4383.242323340163	364.5111375897136	2455.190537817338	-957.1546944402298	1911.404771590233	516.0828859644029	772.9175211979094	48.53697324602791	-401.928866297404	379.55803225003757	1071.0827658666324	2877.1445785115843	1395.4105167388916	1456.82863920327	-786.6008266580516	-637.5201081340336	4540.2833200475225	1811.1249697234605	-50.58419604770473	1919.7971707026163	1369.5814621448517	-381.5867519763985	2590.8691073382342	168.02331297738212	356.9933335255768	209.33926249457716	-208.79277244233833	-448.0678649813817	1924.5696339630274	-512.2635606153578	-1173.4975948475026	-495.2214202172416	-804.4359333331769	682.4857363461545	474.66801085451556	1123.1295646292265	-275.2852196514925	-654.9124358984141	28.129766574435763	456.38282353315896	424.481181634797	879.4426310322691	1201.842792567922	1474.0667900248109	1362.2685676445312	150.33640708273109	1306.938032482742	543.4063464901784	641.8487688869726	762.147513980972	1062.1669512263686	530.142081329788	-170.11947115891272	1159.2259636058675	1372.792331787005	396.5733330152188	1922.6953245700067	-697.4125870586781	601.4509060002175	3122.350889235735	2009.2519589099256	603.9027758726139	1885.105602718535	1715.4825824422574	356.9140971277801	890.0627188874688	-873.9927093596899	23.5962217073914	889.8440412390169	-1252.530848515498	-653.5626240821985	718.3212100274549	300.35553961361154	-431.48260944659313	-1426.4552943690294	365.45782406940015	592.6023819577042	-613.2319783662495
334.7569292906372	467.09710984481006	264.7465041196799	373.6120128518396	-7818.047445933024	59.639556052836966	42.79648219117331	884.0379299315731	786.5052280785902	430.0324440525003	52.39286880923393	-422.51451751708987	1889.33051988676	-531.8884258273812	-1260.5029218571003	161.2679559889032	-942.4550407012304	-940.3342161430884	-1775.4282608582423	819.8255768788011	-300.0191372334957	-937.6028144005502	-667.938007823208	-820.4821702135839	507.7036150005502	-1518.217850162137	-724.5800135816846	-135.36368414413099	-1327.744863794205	-1232.6834674473228	852.056944134166	1433.7928035620487	421.23853876005927	-440.4329082400528	-734.3329229212519	376.3214710023668	-1536.8545076158312	525.9125470793321	-672.3824842462989	156.93727920628803	-50.38659911986554	938.0071548493239	2297.017205769161	865.2849477570633	2018.9005064771354	2606.6573090685215	-402.8915560198146	948.7643736081965	-1264.1012871580303	869.56714053154	499.8541454574437	-35.984030872526624	-319.75234790330524	-976.6153805033366	-50.098623841129815	-279.00509910060936	1387.0063652077765	653.2529501465132	1068.4141145648573	-401.34514481993926	-1001.1386082762691	3203.241142929241	1743.7620461432489	-258.5269991765257	621.4253465096156	655.4200440446535	-666.7262643178304	3399.310057491726	-102.1459520530133	244.2048534101012	179.66884104394006	848.185575178242	-26.542192523489522	2748.959389728049	-105.50596679859474	-994.2136362852874	358.27598405020575	369.709473830003	68.69413768883908	312.43012027082773	1221.8008065145523	432.9396900034206	-922.9654501401461	175.2266251124276	1028.3587823563475	785.9253833558824	1401.9244905121982	868.5894198844682	2055.862744077344	2713.7540904902203	795.5643597429449	3056.7773991856006	-340.8971692610976	1091.7665233627695	567.0825851589608	989.1277256460962	350.98123655457425	1069.1599728700926	1421.4735114001833	1347.8702276177603	176.80656555242706	2165.42706691558	-89.10948013991452	1574.229401724679	2142.8495493531227	2754.73647910946	1257.9604073750604	1063.228103698246	2773.591909229209	1073.5346524681843	1737.8865946465796	-633.402937836843	-582.5401009498759	1042.3236640647606	-1033.545045877432	-830.5448361910306	1246.4488951174799	533.6131909650915	313.5782987376836	-2471.080286917232	754.8067104428313	532.336487993079	-603.0591335547598
213.9837805970591	299.727300704153	439.0128730097903	-394.67168540133923	-5478.1016676161025	-6.670810843190403	9.923599400651565	821.9304275006319	315.5570816903744	-87.0034992400914	191.39618072115388	-417.0168011474609	579.4651098210059	-748.6735268206824	-745.639995927077	107.28573707888381	-1257.9382334252198	-1499.703091316753	-1602.464532485375	189.66833848591094	326.21462706724805	-1055.6032478561497	-101.82815514531052	33.21988828241613	-562.4404296283991	-1261.8809883509912	-295.6093281411236	-1022.294563373854	-1291.5779876201711	-1242.4280736185337	168.61184730035973	1220.9070801542264	-1003.3943805334703	-595.6667108535767	-672.8534570113936	-214.85914723667096	-1750.2675135294596	293.56210358742555	-948.4487108859716	-200.70753180829786	-742.1712582906088	708.8021135556437	2297.287059591626	758.5764143823208	1274.2581459442315	533.9502220756923	-926.4361395314829	-609.5504324632533	-2032.5630648271092	136.55734469890595	218.52458215608567	-581.6259693786076	-353.5566839153847	-1214.6207718626658	-168.47195727421686	-1307.5388864229803	-303.9087946284307	-45.775941539110626	633.0853929167625	367.6008540076771	-1018.8361876539863	1551.1103255979476	1173.3687187131945	-347.84601947909493	-753.8073679606119	8.486848990122477	-665.8705881195839	3067.631089048032	-104.68943839555695	256.5895472057795	74.17472569181349	1520.5902641580728	259.5751479361128	3189.9265947940844	297.92115608121526	-628.2171556260851	979.7565304810661	1160.9721403855544	-365.4131832700787	201.71145701408386	1322.4751857695032	1589.0893959132109	-730.8880020769743	447.0734742058648	1675.6371693010253	1493.027196140201	1867.385104862363	984.4455482141295	2153.446857855699	2962.747767710233	1230.1665489543568	4272.404623189103	-765.0678533173664	1365.8310415049068	571.9431759605195	873.4116261360111	362.44024647146034	2220.3863908506983	1635.6129309247424	1375.7702897999384	-80.16068755395231	2011.5600295986674	1195.9155132850904	2383.576782611238	1265.274601880461	2893.1978273636255	1693.4286474509747	219.08825983319963	2810.339807912844	1807.9606356150668	1855.1563397571717	-446.6663460976457	-708.0124813106888	1003.3965551184599	-574.3015949695141	-933.0903943575346	1540.4558533537174	115.11667015973259	634.7526320510024	-2234.337359811173	876.2744236144908	143.26894976013335	-529.4058815805536
220.54482742914516	188.78934269955283	462.64337947700596	-1147.795989598294	-3446.2050394084717	237.33461363264854	-80.70444277667124	749.0194564076652	-284.0347270245822	-157.25748804170792	78.86109869103683	166.28024322509765	-610.4249312826049	-631.050044576327	372.7668820307805	379.80301603322755	-1283.6007167975108	-1312.1750595102865	-305.4916670139019	54.3492916928062	972.7884129583836	-662.1587578188074	458.0165982330055	876.3111318528016	-1210.0647715393925	-745.3167755250008	15.853795560990802	-1451.2509638098784	-592.8216328722366	-1033.108304100315	-502.3120492669757	1063.7245247195465	-1814.5345163345337	-835.4714976995672	-327.1539573384755	-480.9534164711281	-1384.5424729029337	-77.97745271621307	-700.092578768106	-568.6047549670255	-694.9928678647436	496.6673736781099	1503.2208088029106	752.3186303130511	1059.6130315086057	-953.9428989463173	-967.3705384968132	-1796.7829403484568	-2356.7859221404456	-284.5961877822876	-58.03997292256278	-463.1094687475477	52.562456656038094	-1147.4097555541991	-80.81491485008827	-1611.0740891417413	-1462.7031722950608	-431.30481508842803	489.3180508085545	933.1045915011701	-821.9880856348387	-19.57208251953125	464.51615317313224	-480.22115993499756	-1597.454576408863	-225.04986799259981	-348.97822394274704	2002.3677923979583	23.615106486138842	510.7546718686314	88.4884200801809	1712.7788397655638	729.1797691457886	3324.049123423111	598.53378483741	-393.62029518198085	1365.9161288431712	1479.4166276785043	83.96318791129373	288.81835582338533	1383.5970056877761	2697.855992465096	-131.2501794374906	928.2822033521865	2233.7454068292445	2281.8646310170493	2231.752749555496	1753.1736634382562	1655.3616303238914	2381.740114308611	1056.2448991688816	4784.3049757371255	-575.975573523388	1566.4503167730863	865.683901133151	875.8179539538597	620.9998803449714	2723.208003942915	1989.3157788123285	1578.1399883374777	-205.8700875134496	1853.6252970922812	2291.061669622914	2519.6132513414914	856.9609426856041	2582.4457155845976	2299.8240482684264	-291.3156730561029	1867.0363411542473	1913.1707411215339	1406.41188902034	-303.8330947781262	-242.04440706165124	987.4088674424187	113.12133335757565	-622.2571198096642	1607.2517514485799	-405.69429303898534	564.9647244017893	-880.9653490546609	913.6189099827478	-340.442905350111	-28.861661434173584
345.33291944092474	278.15618049220035	378.5000666364839	-1493.2318073926765	-681.147886912028	695.3917841167315	-337.32228056006477	756.9187153166374	-416.91888532098733	109.43392638637594	-242.18643755661813	929.2623660278321	-545.8084522924382	-87.10543757996389	1684.9818443063589	947.2743146934839	-1046.5329982717833	-710.5382195553451	909.1806195332454	480.44907471499863	1212.6227852106094	-19.864410733232404	510.13693858866105	1248.5723328980687	-1483.8795681644494	-466.3967304568137	96.47060549185143	-1361.4312161872554	9.253591293984272	-874.6836693060659	-683.2101882391377	728.5434788983277	-1584.5663083994164	-1139.9270851456422	66.82730413787993	-452.29953884784084	-950.9993232435651	-444.2237335480064	-300.52274411885526	-813.507135560241	-335.3352080065795	232.66025203509923	558.2889809456636	743.0622898847207	1227.96491578273	-1461.0522770938194	-643.6945904564384	-2257.1216337764963	-1458.8893063203343	-629.9830308914185	-72.56282905158874	195.05510535467238	654.7641120332011	-894.1621834055583	4.885940880408654	-1221.748935751719	-1776.8999337039581	-510.40319368374423	650.6695033435853	858.1329495331337	-605.6401347868696	-1263.7510894857428	-5.152849434496282	-722.2139532683326	-1648.1166859308878	-50.39520433048407	62.98415797196253	886.5085598910297	46.31909423215048	919.7786138717738	303.4488370665536	1582.0731923649369	1479.7180569805676	3047.1568036471012	748.0308052195877	-427.36361332646123	1548.95988822937	1577.557743872129	1348.593780633175	561.6807357237257	1232.0840874343621	3097.329943957813	547.8535228646718	1427.5506266615125	2340.4236612630084	2606.320346161171	2294.4016248336525	2640.614849076342	677.8838991539501	1629.91410446167	287.49657474864614	4514.098061850312	-76.00009152631681	1672.2112251391177	1194.806356046453	902.2855427018218	884.7625470023224	2326.084934069956	2320.7291312984653	1695.2056517405053	-109.70901121081491	1848.486099733746	2481.382497530305	1792.0188816134669	709.5898111462593	1994.8326875316354	3064.6702388979725	-375.72223717825756	530.1441982689254	1094.837183717271	807.7855237220233	-163.35594186472565	416.47112365479165	1016.1067998472345	781.9177239157937	130.44262305039626	1423.75220636265	-393.23897041993985	350.1024015531765	641.8029201014513	982.7548477594243	-650.1439017110796	880.6319760272378
