,CER6_p,CER7ab,R_CERCR2_p,CER9_v,CER6_a,L_CERCR2_a,CER9_d,CER9_m,CER7b_m,L_CERCR2_p,CER7b_l,N,CERCR1,CER6_d,CER5,R_CERCR2_a,POsul_d,POsul_v,VMPFcor_p,R_MTgyr_a,L_ANGgyr,L_MTgyr_p,L_MTgyr_a,DMPFC_ar,L_SFsul_a,DMPFcor_ac,PCcor,POsul,L_IPlob,PGACcor,VMPFcor_a,PRC_d,SFgyr_ad,L_IPlob.1,R_ANGgyr,PRC_v,R_MTgyr_p,PRC_d.1,R_MFgyr_a,L_DVIS_v,SPlob,R_VLPFcor,FUSgyr_vl,R_IFsul,FP,R_DVIS_v,L_FP_l,SPlob.1,L_MFgyr_pc,L_VLPFcor,OCCTgyr_l,ACcor_d,L_MFgyr_pr,R_MFgyr_p,R_IPsul,L_IFsul,DVIS_s,FUSgyr_dl,R_SFsul,R_IPlob,R_FP_l,R_PORB,DMPFcor_p,L_IPsul,L_MFgyr_a,DVIS_vl,CAUDNH_NACC,COLsul,LORBgyr,ITgyr,STgyr_a,MORBgyr,PINS_v,TP,HIPP,AMY,PIsul,CERVM,L_MOTnet_dl,MOTnet_am,R_MOTnet_dl,MOTnet_m,MOTnet_ml,MOTnet_vl,MOTnet_l,l_PCsul,CNGsul_p,PUT_p,AINS_pd,CAUDN_d,AINS_v,FEF,PCsul_d,IMsul,STgyr_p,CAUDN_v,PUT_a,HSgyr,PSMcor_p,PSMcor_a,SMgyr,THAL_d,THAL_v,R_PCsul,PINS_d,STgyr_m,PCcor.1,AINS_ad,CAUDN,PVISnet_l,MDVISnet_p,MDVISnet_a,LVISnet_vp,MVISnet_p,MVISnet_av,LVISnet_p,PVISnet_dm,PVISnet_vm,MVISnet_ad,VVISnet_l,LVISnet_DP,VVISnet_m
1,1.0,0.0235019550270064,0.1367009779884713,0.008192960117465,0.0742643162484683,0.0215795630496351,0.1708273260618104,0.0289689861231303,0.0158829299196558,0.1309807018961913,0.0196512996173303,0.0032290387653934,0.0560302791122862,0.0407684567155417,0.0220005177585045,0.017462766059411,0.0072175639489386,-0.0004985229373527,0.008363726422707,0.0076086123693707,-0.0032277520264963,-0.0111439831184273,-0.0239746102598852,-0.0108432239506602,-0.0137142570826403,-0.0305401613204619,0.0015773462471332,0.0205239961428692,-0.0277268521865338,0.0015570188007632,0.0001613241460056,0.0049612356909013,-0.0144595568755286,-0.0128793716308825,0.0031983353464239,-0.0025636809476418,-0.0049577080153675,0.008833955569016,-0.01882341168122,0.001175782639818,0.0185806522094447,-0.0206057029844609,0.0264035290621796,-0.0025739963946911,0.0181250207478049,-0.0003357827661175,-0.0073358903265309,0.0017311625820876,0.0292461097805171,-0.0001177668340129,0.0065035847706297,-0.0001172679210902,0.0139942693960667,-0.0122487401831772,-0.0176578606761256,0.0018675783793851,0.0246171918813132,0.0124827579514427,0.0110770731832582,0.0009804237653923,0.0105809558965471,-0.0085792592446852,0.0062382595946295,-0.0126054056697502,-0.0361389093838737,-0.009369557652774,-0.0026635238065331,0.0350705637234125,0.0195662363954413,-0.0065889471812849,-0.0163425299978369,0.0107057747804677,-0.0055828898056712,-0.0202151585339204,0.0137398055969356,-0.0080531172085211,0.0050999045608166,0.0285729379810677,0.0051930262585753,-0.0145688443405648,0.0030991299561716,-0.0176301173981626,-0.0177731391417523,-0.0223023403118143,-0.0065054596324161,0.0111345293959683,0.0147472502993966,0.0061911653987582,-0.010358972906461,-0.0063722282762064,-0.001056602101719,0.0021667657081435,0.0093579666637215,-0.0067184647860846,0.0122094449238152,0.0087686227632491,0.009400770021755,0.0146191756202571,0.0111117571679168,0.0022020350997696,-0.0080131233396504,0.0073197535309437,0.0006513180056491,-0.0258466594252222,0.0117894908866625,0.0140494325177055,0.0168280375304568,0.0238103751254414,0.0187277958300258,-0.0026101986054845,-0.0020145393984516,-0.0056256544096315,-0.0022476242047165,-0.0086832368774468,0.000152291131165,0.0354823931798058,0.0077053052900094,-0.029055117042884,0.009439322831989,-0.0013903258470091,0.0095816933389543,0.0073176490800106
2,0.0235019550270064,1.0,0.0081674382073229,0.0241256690608625,0.0466476519260073,0.0502634792976699,0.0109145627416849,0.0700419260553978,0.085828928816451,-0.0182484923287625,0.145604456385278,0.0656915934599964,0.0180272524451919,0.0280200694464567,0.0025171463769537,0.0345621895687629,0.0128406498540548,-0.0117430569286345,-0.0118166092073337,-0.0014201330911844,0.0106113544302698,-0.0242538510953555,-0.0038899538117552,0.0058894831638479,-0.014981543034937,0.0135006136363128,-0.0073644614951286,-0.0164188546023689,-0.0057618347745377,-0.0297824031899373,0.0088044828085853,0.0404197625190338,0.0078632705765697,-0.0029204381735414,0.0071265953251769,-0.0001376976885085,-0.0067053588163974,0.0238776408925541,0.0198499274519905,0.0124068338780476,0.0232015095948072,0.0022448821702609,0.0183989635995029,-0.020288401323372,0.005765104494369,0.0106715909675222,-0.0268317197071281,-0.0082610681554489,0.0292118016521994,0.0156059063239742,0.0354731967109951,-0.0226946624062651,-0.0190848092673693,-0.0314737574519469,0.0027361848871407,-0.0240007927032911,0.0018302463164717,0.0140881569875301,-0.0212196636162204,-0.0056298511502595,-0.0157273636195238,-0.0113634092974285,-0.0068863794754389,0.008003219276659,0.0093173589277827,-0.0036195900945395,0.0383143946561211,-0.0150516581919717,0.0131214263816968,-0.0017169636256405,0.014714345852994,0.0015310999153109,0.0151161273801707,-0.0012958722818607,0.0001371813737299,-0.0086958171710598,-0.008865181169049,0.0200179354452545,-0.0057045603304283,0.004851238964784,-0.008050695241362,0.000793372007068,-0.0012100915141745,-0.0009830027589384,-0.0026854376863997,0.0270189038269999,-0.015595008180962,-0.0106664157185468,0.006036656092016,0.0197044923564424,-0.0144252040513139,-0.0107286269444147,0.0217669552325307,0.009538857075107,-0.0013226995587489,-0.0117749375744645,0.0104335946134221,0.0022546127028376,0.0018885338880689,0.001639142031117,0.0435348231311535,0.0288908551666354,0.0007474557521772,-0.0210068849268017,0.014387641402436,0.0178590619536775,-0.0067704733619726,-0.0001333415972406,-0.0042238759725498,0.0069812267105955,0.0078796050979084,-0.0061354806908419,0.0337909839116236,0.0039996752592244,0.0114932544328886,0.0075822215768864,-0.0260801094240575,0.0080133981741567,-0.0090070138861939,0.0091441102777023,0.0013910315019054,0.0128312002884229
3,0.1367009779884713,0.0081674382073229,1.0,0.005055674901139,0.0626694617282539,0.0284882839848038,0.0416426228692867,0.045169244881756,0.1121635159660339,0.1571285810495417,-0.0007644339347536,0.0101967641132725,0.1165027638801555,0.0385336412276291,-0.0214338830488211,0.1669659451612016,-0.0205565252712382,0.0004340759443622,-0.0292847259481891,0.0063008922859759,0.0292499339047398,0.0378463079196228,0.014778119899238,0.0100433968855892,0.0240736843488556,0.0060612570469317,-0.0040323760921707,0.0024852818085994,0.0251472044623181,-0.0178504429947892,0.019719717979099,-0.0015479078287534,0.0215561099601555,0.0201660466393469,-0.0003677440444234,-0.0067872156508481,-0.0126390615135436,0.0060442460334683,-0.0046569165648808,0.0017563314502455,-0.0045999656884057,-0.0100926025241593,-0.0157544334170455,-0.0048024007773207,0.0139462379558617,-0.028289051512806,0.0009871129548209,0.0069499751141292,0.0164891259647494,0.0610044187138388,-0.0007157575246837,-0.0058277845339129,0.0401325091919906,-0.0226699225119883,-0.0094806166940405,0.0258935217167693,-0.0029086878713555,-0.0025328871849328,-0.0363285803433244,-0.00993795675614,0.027989083726578,-0.0222002342608413,0.0028012673943917,0.0240928884359874,0.02054716448146,0.0196387074657298,-0.0174146787246157,0.0033447761140215,-0.0115845880918462,-0.0053022801049502,0.0086798989975698,0.019756761253891,-0.0070905456055983,0.0139427919376334,0.0073054762663997,-0.0174731184287473,-0.0023402984591286,-0.0073601219008817,-0.0066640271345546,0.0007904266024816,-0.0128366145875658,-0.0077508086561351,0.0020523904824309,-0.0159725273724761,-0.0111066572042562,-0.0049180853094831,-0.0005104704681541,0.0242552655325484,-0.0149264309256493,-0.0023609479990785,-0.0136831615375325,0.0058116822610318,0.0029893247747253,-0.021439055345988,0.0064954627298478,0.0159327998726772,-0.0153820881159835,0.0007349588939635,0.002724103024114,-0.0076814280605611,-0.0044438712978056,0.0290369445997738,-0.0091046328284203,0.0042545991012835,-0.0158541892736442,-0.0012769282198733,0.0062866954678435,-0.0187763557217236,0.0064076797738768,0.0264804998414692,-0.0116617563191027,-0.0033687145091371,-0.003299700576213,0.0162582626728819,-0.0118008027982738,-0.0017942015077229,-0.0006030552369464,0.012349771571037,-0.0027573467209012,-0.0049494466763646,-0.004857596234373,-0.0006331864060001
4,0.008192960117465,0.0241256690608625,0.005055674901139,1.0,-0.0204941594016678,-0.008720662183543,-0.0045216391215241,0.2035249591738759,-0.0037568295188678,0.019182104550686,0.0418903974620636,0.0283590275438003,0.0483432047055132,0.0092407573501525,0.0056749760283524,-0.0104877961457958,0.0028896724187241,0.0328132406353084,0.0004507676325653,-0.0041622778252121,-0.0096589361779778,0.001003636961226,-0.0288833838140391,-0.015336509705751,0.0276244310108635,0.0081775467034334,0.0146179714485207,-0.0075570495666494,-0.0308256829284016,-0.0104966250530898,-0.0179337826523066,0.0072913659764523,0.0299814347987751,0.0048730492180723,-0.0363421295966611,0.0093021031340824,0.0024962150407894,-0.0214550099096221,0.0042997794123296,-0.0096017933853503,0.0145935101900844,-0.021329398357932,-0.0264610910827018,0.0123298550558295,-0.0037777940966248,-0.0138530297514604,0.0043683442761252,-0.0015329786144159,0.0027992586279379,0.0125206581521267,0.0057394887838263,0.0162894248648744,-0.0108824519036791,-0.0202056692290925,-0.012741683881068,-0.0125262641997033,0.0045049345599152,-0.0161077816376098,0.0019811913130834,0.0115123155170602,0.0186733344120471,-0.0126098192425491,-0.0329360542155477,-0.0137096079638362,0.0388190470637568,-0.0054005250384327,0.0164028388855469,0.0166166341487229,-0.0021970166730228,-0.0077894822639572,-0.0240508117521828,0.0224222659548203,0.0019826856318723,0.0146923710335222,0.0327278853813155,-0.0169018458228043,-0.0280544137463926,-0.0384373608765771,-0.0199440979683114,-0.0009363651445387,-0.0152797262141767,-0.0237834002393389,-0.0078565024640583,0.0138588549994515,-0.0060631094379421,-0.0041322454885528,-0.0119103089117968,0.010492185376923,-0.007104275477758,-0.0250248552325157,0.0099836847436974,0.0098035136883708,-0.0003297124724227,-0.0111842089663376,0.0131435532751089,0.0185263358383595,-0.0152349799498413,0.0030758239996893,-0.0101273834560172,-0.025489008893273,-0.0073491509607672,-0.0372874336351975,0.0096891197909664,-0.0150955923911566,0.0330465200297568,-0.0072017247741443,0.003325775277131,-0.0103084999409691,0.0144017427308773,-0.0034086033403318,0.0054540966226856,-0.0157431979493762,0.0216449357753026,0.0004720968824805,-0.0037742538900979,0.0033946733300927,-0.0327096420141576,-0.0153053796031248,0.0073596571772958,0.0040439832855038,-0.0116964454981227,-0.0012934894509734
5,0.0742643162484683,0.0466476519260073,0.0626694617282539,-0.0204941594016678,1.0,0.0802931298313044,0.0245840360823336,0.002491317444779,-0.0217203559891014,0.0422910222406623,0.02066530965329,-0.0135090465062846,0.036981984535283,0.2040147804106631,0.1038425378615883,0.034231855387494,0.0286660844390772,-0.0120693505586257,-0.0223473780470218,0.0074344387852803,-0.0187173518387282,-0.0127399309128092,-0.0119223517091006,0.0003557125474726,0.006151733780231,-0.0131376393174964,0.008067628878359,-0.0136987336542111,-0.0020309792411684,0.0070583696402227,-0.0099762162281988,0.0066250224469671,-0.0064247302563786,-0.0142395518510817,0.0244116316835837,0.0164853712088861,-0.0147324309819773,0.0154412481046046,0.0134609233331908,0.0330744702016442,0.0119338154979606,0.0091660517141567,0.0228168411355977,0.0028429204922444,0.0175282668170677,0.0273142221224817,-0.0244543168609319,-0.027136543898061,-0.0008866982583238,-0.0022824446443531,0.0168251389004742,0.0198715006677338,-0.0086063163107828,-0.0165331623045148,0.0049460300151935,-0.0243464450306917,0.0044411816083339,-0.0101710299601718,0.02956438990634,-0.0040981913120937,-0.0001834290246685,0.0231572465615075,0.0015483090206291,-0.0121634779370574,0.0098429925092463,0.0294534023776715,0.0055027557174952,0.0057006527980443,0.0076821337370424,-0.0015660906295311,0.0201511858619288,-0.0419288192985222,0.0055287940894545,0.0154508731134369,0.0012847337303246,0.0098445649091985,0.0145164681760846,-0.0029685078376159,7.74666531978916e-05,0.002757476259858,-0.0069166834716363,0.0006627747403275,0.0213636812362644,0.0100837566214821,0.0145914011250728,0.0132887361195871,0.0148192208294183,0.0064934279063233,0.0128819169491017,0.0343823613587298,0.0042550300356834,0.0173510071197137,-0.0092475614313026,0.00871227709821,-0.0083234911372589,0.0011502917039853,0.0167032351020948,-0.0149108207158934,0.0116903637318261,0.0039868428602205,-0.0132431360510631,0.027071867185859,0.0049967537489255,0.0059561113883031,-0.0035787360622668,-0.0002348630305549,-0.0120429656134086,-0.0005651236786042,-0.009400052865821,-0.0018652629135244,-0.030835391623476,-0.025421798767953,-0.0207530027040743,0.0052949693103728,-0.0128441722412937,-0.0148333594355249,0.0099892314351389,0.02416698633391,-0.0051858582899559,-0.0160606024636927,0.010919907768003,-0.0076501836829337
6,0.0215795630496351,0.0502634792976699,0.0284882839848038,-0.008720662183543,0.0802931298313044,1.0,0.0082406870437525,0.0027964134887197,0.0214705594546893,0.1404672154786498,0.0146103771115249,0.0454837935869168,0.0486754584767752,-0.0085824996072349,0.0152754903477011,0.1117954138741265,-0.0021773286467569,-7.830012342472913e-05,0.0151178420863363,-0.020558836691249,-0.0337439155068671,-0.0151861508586934,0.0083221221569703,0.0383854540050623,-0.0143691808655517,0.0041127427897941,-0.0015901597993876,-0.0124873945981151,-0.012228391232946,-0.002141825234361,-0.0097439000781554,0.0008607676803481,0.0285402624840536,-0.0036565607099726,-0.0150616701792248,0.0113443654998373,0.0159179730193493,0.0170038821499109,0.0591672403172441,-0.01080853056302,-0.0073457128192334,0.0008198297892695,-0.0097249765370768,0.0112142289930329,0.0148832086254782,0.0335212560237866,0.0337197667060873,0.0012177522260467,-0.0246585664933409,-0.0244676223797227,0.0585251960608353,-0.0130692725289248,-0.0206437740269906,0.0598852207541576,0.0480330888457208,-0.0112475542151545,-0.0034350230879492,-0.01103231715376,0.0277843387813053,0.0459925010621224,0.0128698968066274,0.0422083437828234,-0.0222019005619686,0.0108310243610671,-0.0129876798472498,-0.0290229733163456,-5.347554433362861e-05,-0.010209005697189,0.0002302601724813,-0.0151955331859337,-0.0248047608810682,-0.0296226152942741,-0.0094399152484227,0.0059006538321265,-0.0082549643487959,0.0103810037566834,-0.0166763711901369,-0.0043201052786381,-0.0125599865017906,0.0110885547920771,-0.0119686759510972,-0.0390882305697017,0.0125902405209854,0.0099789955496133,-0.0044524083993445,0.0112802395964147,0.000440669187242,0.0016138990237534,0.006878631792829,0.0123854862745788,0.0092374723925605,0.0100294392524318,-0.0104647272383652,-0.0069787298460721,-0.0148429225135606,0.028587669872644,-0.0026485084497074,-0.0226229145284445,0.008000503142758,0.0114217834604119,-0.0036186235084545,0.0410855027208189,-0.0108866535239459,-0.0213449739321841,-0.0230465697164415,0.0001218544659607,-0.0073546550857306,-0.0105982575852631,-0.000857024129495,0.0024540901289627,-0.0023080223443561,0.0158775747783566,0.018124989746113,0.0194804288824734,-0.0047176933360407,-0.0100008701608461,-0.0108605237195703,-0.0075120876994227,-0.0234758770210148,0.0040570118966574,0.0029281916433865,0.0261760509579516
7,0.1708273260618104,0.0109145627416849,0.0416426228692867,-0.0045216391215241,0.0245840360823336,0.0082406870437525,1.0,0.1725915156851927,0.024576110820454,0.0641993003681353,0.0457313845812346,-0.0245887214696911,-0.0133076105564905,0.0479573807861887,0.0483321769525562,0.0036017450222799,0.0128438293181516,0.0076480396401716,0.0072576496619675,0.008922426554222,-0.02536326388166,0.0056888841134685,0.0157189635859642,-0.0163856006849109,0.0035268303652151,-0.0104498195460945,0.0168524801167456,0.0104046718340717,0.0014720713504647,-0.0090603638238568,0.0072378055024131,-0.0007666029335538,0.0076763765904597,0.0019596166258621,-0.0022100044157461,0.0134971467673965,9.411682429097272e-05,-0.0113693883699187,-0.0207355723953354,0.0158160794500075,-0.0126544703016097,0.0044137176146832,0.010924551802763,0.0025700232598781,-0.014978857131778,0.0038580816833651,-0.0215139366784087,-0.0066283334773709,0.0008612628315561,-0.0150397412874389,-0.0064888075948827,0.027937904848912,0.0024491279261664,0.0034258263255667,0.021771646897679,0.0058072190232671,-0.0067241225424551,-0.0124611750501569,0.0040656184924117,-0.0038097194202177,-0.0234288635916935,-0.0095442846949802,0.0077136052918947,-0.0108031853976813,-0.019394199645715,-0.0175270234998898,-0.0039696330100145,0.0058548608039889,0.0135897807000804,0.0161008490385931,-0.0016785003415013,-0.008925324243829,-0.0113815397260831,0.0093665584883153,0.0157703652988917,0.0149276392900451,0.0009371247038727,0.0044241578093205,0.0073172513497394,-0.0141153120972856,0.0002673482812125,-0.0048680248878165,0.0198795583291586,-0.0086297109635119,0.0090720811901278,-0.0143310256913383,0.0055424290874335,0.0156778592118895,0.0170471334248664,0.012948922316643,-0.0017225490079675,0.0021197065535807,-0.0158504408226058,0.0066612986048226,0.0097714966642271,0.0108739419514762,0.0211577202472097,-0.0047133503725925,0.0193182548468255,-0.0048778950360678,0.0006500881961947,-0.006663169053807,0.0019995047320677,-0.0072196603849128,-0.0149571882353798,0.0093192584963268,0.0054793399716748,0.0193463402289679,-0.0021795697654188,-0.0004497571134404,-0.0072967706647323,-0.0091886737382697,-0.0113693987242439,0.0084030480288289,0.0136207155551862,-0.0339453401360128,0.0161322073609159,0.0459498369692222,-0.0041948469475148,0.0023114306518088,-0.0013224392380049,-0.0121079924958214
8,0.0289689861231303,0.0700419260553978,0.045169244881756,0.2035249591738759,0.002491317444779,0.0027964134887197,0.1725915156851927,1.0,0.0149855557591924,0.0446621200390006,0.0185865924452534,0.0095464665040277,0.0327180500690717,0.0200211741177257,0.0374636177815346,0.0487304210295737,0.0031176059887916,0.0133169562901019,0.0088517560624433,-0.001700301011693,-0.0124726083542764,-0.0252198665570052,0.0157620763663227,0.0097515505963007,0.0110822975540084,0.0063044145059527,-0.008255905777634,0.0194908553134993,0.0206881908320393,0.0265507590973621,0.0188691537355086,0.0133402171526593,-0.0028875898131825,-0.0110463523687165,-0.003220863036103,0.0249167059318559,-0.0332825496736847,0.0238782970289612,0.0054573192838399,0.0162970439050005,-0.0063988968835622,0.0043593240209144,-0.0042999293500556,0.0084683966481757,-0.0102491437121548,0.0158895822819589,-0.0207548301728751,0.0031296345296083,0.0019957744216974,-0.0192818449393893,0.0028955070562876,-0.0076260792702715,-0.0091230006797571,-0.0028494351752534,0.0163180966206009,0.0017517562657008,-0.0245900958176304,-0.01249179750517,0.0060245973805095,0.0112372336242698,0.0082056514284356,-0.0220152560916603,-0.0067447300920429,0.0037274383947428,-0.016960895087411,0.0235349595783998,-0.0210225135830383,0.0370257164325987,0.0220252282335095,0.0172245154822661,0.0070140190722889,-0.0011936753366166,0.005590917591485,0.0126467341076248,-0.0205413120810137,0.0419848853094254,0.0087072588633922,0.034953145355999,0.0125772937279817,-0.0076235621705211,-0.009491121987539,-0.0123857966078256,-0.0118033600913155,-0.0082249280690918,-0.0093791643919641,-0.0005851215913083,0.0208545784411623,-0.0280196195276884,0.008878617686345,-0.0199373570221875,0.0224409732166997,-0.0056993366062498,-0.0025476848372924,0.0226217910832795,-0.0067892515548642,0.0163222352965632,-0.0168692171946243,0.0081069093753759,-0.0122691820122903,-0.002752335245494,-0.0058406548251993,3.757607451734032e-05,0.0204459951825312,0.0062198282274828,-0.0009693484060697,-9.535024886604596e-05,-0.0107375497938283,-0.0417559760753453,0.0095277366432241,-0.0128502536004304,-0.033928601596695,-0.0157539598896942,-0.008890720276669,-0.0124683925824586,0.0010239821486324,0.0003588109906817,-0.0257928252047732,0.0100564308724814,-0.0299267759539727,-0.0226432252868378,0.0041135843965943,-0.0088977672250504
9,0.0158829299196558,0.085828928816451,0.1121635159660339,-0.0037568295188678,-0.0217203559891014,0.0214705594546893,0.024576110820454,0.0149855557591924,1.0,0.0800241516029739,0.1220426200188903,0.0211771684502111,0.0591813025742329,0.0119501800268581,0.0207066938052271,0.1060727641834297,-0.0171616150714475,0.0241905264627813,0.0128445889337431,0.006206026529378,-0.0008919804429404,0.0017035691489935,0.0057689595426896,-0.0215856430033783,-0.0011358731700362,-0.0030897861910755,-0.0123587018603209,-0.0025833935882482,0.0086707962528473,-0.0118904882744538,-0.0025586405306273,-0.0117567042500174,-0.0097545047381331,-0.010287021809149,-0.0054434714169946,-0.0180899994742214,0.021980474994889,-0.002050725435281,-0.0187400832007346,-0.0125297262612004,-0.0038240340464627,0.0122578699617462,0.0417467739754633,0.0069927778717804,0.0033318466084077,-0.0173500160339137,-0.0054345894874317,0.0226946774193874,0.0067935074958977,0.0063783836580307,0.0313787640089815,0.020359994102523,0.0164084191986102,0.0020606752253013,0.0053858023115737,0.0127154277580812,-0.0077242127303839,0.0121102377055491,0.0042566360611922,-0.008420785194163,0.0150313314218483,0.0097957406419857,0.0198735850587215,-0.001091771899198,-0.0038593181581115,0.0262802121010857,0.0056687411423029,-0.0084828449833222,0.0031081921251324,0.0177086792614553,-0.0039833456568724,-0.0096831791070355,-0.0230072433213052,0.0123234995272522,-0.0336851885727598,-0.0156849456427832,0.0039729406970355,0.0062933203996909,-5.161235029032575e-05,0.0032622943305842,-0.0142816105008466,-0.0031864143315778,-0.0083401461207787,0.0061072470279916,-0.0076368606214826,0.0157728245704093,0.0065709049715208,0.0080032548205618,-0.0335706310912402,-0.0170431096105899,0.0010435773187793,0.0101344649297283,-0.0046164110331495,-0.0020431980088072,-0.0037140833902138,-0.0399796349006831,0.0008339950398148,-0.0122412371895113,0.0070216772802817,0.0097657150514809,0.0177531786004251,0.0013387569341579,-0.0121849428131396,-0.0144656123657165,0.003611692266543,0.0076997964532745,0.0044935609682529,0.0084944816333637,0.0022892008554912,-0.0261010989684246,-0.0123758177790727,-0.0174309275513883,0.0197868276450701,-0.0001854832218186,-0.0158859451634085,0.000974347056148,-0.0072304414339127,-0.0064119747539964,-0.0239481605526682,0.0018877702860997,-0.0067198862377033,-0.0027919162756932
10,0.1309807018961913,-0.0182484923287625,0.1571285810495417,0.019182104550686,0.0422910222406623,0.1404672154786498,0.0641993003681353,0.0446621200390006,0.0800241516029739,1.0,-0.0049359144758357,0.0314401918371937,0.1111580097454498,-0.0006160681015177,0.0084765553751746,0.0325051512583188,-0.0236942545708269,-0.0141914196634195,-0.0358037920171696,0.0388607678503305,-0.0132167960186931,0.020487231844016,0.0206861956611708,0.0076207641683184,-0.0169818453480164,0.0108338375813955,0.0057437346961203,-0.0085009568334064,-0.0009146734113953,-0.0174062132220718,0.016766742741371,-0.0037681305452165,0.0185150678788538,-0.0342082967262141,0.0350590818395087,0.0229414517516127,0.0471025023276431,-0.0076899959858717,0.0095547495776941,-0.0301991906571466,0.021339047999677,0.0449143475686072,0.005998868054376,0.0241811505677062,0.005411016559601,-0.0164509466449504,0.0667437576382213,0.0104944850560507,-0.011808668209801,-0.0052077248468336,0.0010791031037316,-0.042168173131591,-0.004830907480791,0.0289685978695791,-0.011101126818038,0.0047486559856678,0.0063608486110953,0.0152190212884906,0.020086938358388,0.0455617176459281,-0.0106064664385717,0.0331446662770094,0.0037417296057456,-0.0254683063765953,-0.0057627671187866,-0.009410944268931,0.0169740947320134,0.0100092051056659,-0.0004137192362223,-0.0081546460241412,0.0226201924569383,-0.0031732317647452,0.0057276964985257,0.0099159756312599,0.0041163478179074,-0.0041632748116757,0.0120154588496805,0.0203026148402846,-0.0310233850217426,-0.0117775558370906,0.0148447528036607,-0.0140590719977814,0.0122046817350966,-0.0013275413431375,-0.01032797026453,-0.0205765797663184,-0.0185668555614018,-0.002575801218563,-0.0248391235649862,0.0184924580033122,-0.0217931716975024,-0.007360679650844,-0.0178321155322606,-0.0159294127534865,-0.0206127872179368,0.011100978589497,-0.0065245857063718,-0.022351247852831,-0.0117993697197586,-0.0003147895501856,0.0015495614067916,0.0329210108784223,0.0001683958719098,0.0021428067706685,-0.0139127752345253,-0.0120642623549913,-0.0063286168559872,0.0309714937722579,0.0202382632161952,0.0019240324661702,-0.0172533101129002,-0.0052430559829587,0.0185624232806492,-0.0055315044974116,0.0133988147070442,-0.0017834925422816,0.018506336321409,-0.0004210298236632,-0.0238406777769217,-0.007810607795592,-0.0080024492589043,-0.002898974977016
